City,Country,WaterPollution,WaterPollution_2001,WaterPollution_2002,WaterPollution_2003,WaterPollution_2004,WaterPollution_2005,WaterPollution_2006,WaterPollution_2007,WaterPollution_2008,WaterPollution_2009,WaterPollution_2010,WaterPollution_2011,WaterPollution_2012,WaterPollution_2013,WaterPollution_2014,WaterPollution_2015,WaterPollution_2017,WaterPollution_2018,WaterPollution_2019,WaterPollution_2020,WaterPollution_2021,WaterPollution_2022,WaterPollution_2023
Ramnicu Valcea, Romania,22.45035059301669,34.58981181231455,33.16715298531794,29.71069842951921,30.61202128034611,27.813527008828096,27.70670901577732,27.681691690619896,26.1551411635956,25.788518260554667,24.54336257507855,23.760056185128008,23.29690022889428,22.177055428895667,22.87882074001239,23.152883885535747,24.825313915404585,24.70356889034877,25.55302270894401,25.15486274417415,25.190486926836027,24.707348712571065,22.899357604877025
Miercurea Ciuc, Romania,84.31023375176366,60.23970896989326,59.13145303952655,61.787534294928165,61.18713241737875,63.37509758566913,64.37051074936883,73.40544903724741,72.00399122915088,76.96852812001262,77.99939457422678,82.53257033681753,82.48984683462277,84.97661489633302,81.55900513763194,81.03560968862615,80.85591530525296,85.54054194442817,93.4311572958054,78.36514735592283,78.10309710251502,84.94510889026736,85.99643842679893
Drobeta-Turnu Severin, Romania,54.98536560858969,52.02793314765455,49.52609198657809,47.60389214039252,46.33226750103252,51.70595888935146,57.98279517071846,53.01910378346045,54.78738087589761,61.12581177454143,60.33368096712688,59.53468367636156,65.57518549746,62.92895372367397,63.846882908107546,58.41991923574399,52.33838818650767,53.807042515154095,58.87946549455401,61.23407571910577,62.146467496439314,62.25582770038087,56.08507292076148
Buzau, Romania,69.29232147506889,54.06216012039368,59.434259283148656,61.16706108226442,57.38425352989613,62.90650906337836,65.90141999755602,70.36363467766378,68.44122073141492,67.99485968416136,71.21635422801178,72.81096442665607,65.97307015639102,65.65166291272693,64.0057968336505,56.652492673703925,61.49197724553196,60.66249918195776,66.56076969704674,63.6052139038927,63.2400126915115,65.37334752585609,70.67816790457027
Giurgiu, Romania,37.606584462071055,49.929471643968725,43.794257752730616,46.00617390010678,45.23963161253207,39.80667600998139,41.19183500323164,39.08641227668717,38.90195753948449,36.86440258232791,36.95297618023245,35.65025052357497,35.773591821660204,31.44648659089174,33.31861091209734,31.57278551473794,32.74847871752154,32.33196296745572,34.46838929519821,36.08707608989842,35.64768924865178,38.16759172102947,38.35871615131248
Targu Jiu, Romania,48.5829180807493,48.58688462826122,47.71902090087623,45.5286322952908,40.29959494393974,41.95835559509749,46.96859558781036,49.27848695770816,45.12844012348925,40.82749681823934,40.646520954951086,45.19920296903816,46.862082463692765,47.157969822089065,46.20033703339279,45.22659187517279,45.159936514440346,46.81375941272199,44.78613426070829,48.943173308700366,46.00125385656446,43.874668422102346,49.55457644236429
Sfantu Gheorghe, Romania,49.734402575686865,67.87358827657295,65.16806644376456,62.53774579868654,57.765838497743175,52.50549250552664,46.73342189047954,47.92287965934707,45.25988229404301,44.15257105316314,49.76593341039498,49.38756444805783,48.65174738316016,47.16868877416488,47.92314726515755,48.76998067943869,44.15498411001481,48.01073819245188,46.59798485291255,50.57059740126156,51.642343963797614,50.91467780228316,50.729090627200605
Deva, Romania,33.07361095864186,34.04533227732757,30.934174080401217,33.27673360860256,32.13912929115794,29.411833016713786,31.44475569310248,32.048257680034844,32.36721285642614,33.072371776417775,37.31707067695009,41.12823028041386,40.62297758852782,40.77699317369707,41.59303917765568,38.188911387522616,39.08560871540772,37.0612475272037,36.49058503760112,35.48609810186611,35.37989012582084,34.51423835552455,33.735083177814694
Slatina, Romania,16.986770191785375,25.76475356811084,23.62919607187272,24.85684646629479,26.348566338441103,25.72683360057216,27.830629020989324,27.19781866635048,25.230805046697256,22.69857053341844,23.80528653311116,21.82137858622541,21.992978719841314,20.08300879711038,20.70221766552251,20.27689050256614,19.78985698316113,20.542117848496247,21.868019742145155,19.27656223506104,16.857150660380764,17.125226104592958,17.326505595621082
Slobozia, Romania,61.967552011972785,81.20021865740506,85.98026408699191,86.1425238758244,81.41813362851572,78.70018625896356,73.03256300932793,71.5143081369171,68.66884079637985,69.19267886073712,75.04609799598612,73.62212767242032,70.9512205823383,68.84854143481472,74.74418205215159,80.4873724731201,79.68132871055776,72.48419447575358,71.22488258165106,69.87912487501302,65.99156062439701,72.86284415029631,63.20690305221224
Cugir, Romania,18.154123059919822,21.82799555021638,22.56049206212116,20.01084095793194,20.70628301733858,19.920950539164444,18.985282849276,19.49121750867993,18.086184469573304,18.267844044098887,18.38704831600065,18.53862961994941,19.90077705580896,19.16013609473984,21.420280355202955,18.609548397624984,18.745285944526035,18.67038377952449,16.44015945734653,15.48906897458881,17.644212355757873,17.15235359877609,18.517205521118218
Sannicolau Mare, Romania,34.475336799915766,55.81689738493798,56.426201027447696,59.76262696173456,51.5588303401719,53.23084401524073,47.38784654710856,52.97465076728529,46.073103815636046,44.41861657250596,43.901254611225646,46.57484789249487,44.35172496920905,44.518724844631954,43.85682450507608,41.89970970896798,39.617389316809,41.30113450376266,36.06086128459109,37.08370115894437,36.92880305421238,37.41441043192696,35.16484353591408
Iernut, Romania,54.466111465047895,76.80787705835291,79.97800152744814,73.26230166680256,67.66195917451007,75.53233901757011,73.01434451599982,73.18737124138082,65.08806790880914,57.80855206576058,58.06392796256666,62.08083793780708,67.37213640810191,64.84669954786612,62.44822694876835,59.050046027974176,57.80147336682656,51.479712424822566,51.13800928632544,51.09805088526304,51.16660888864463,49.72497633943804,55.55543369434886
Bacau, Romania,49.13160872014772,49.53044670551848,52.245133312718025,50.783171207407904,47.01821817552704,53.75160080296877,50.98284381794121,45.13694774096764,46.55051832383028,46.7073006539827,46.85696511669224,49.92807515823812,42.96443682422525,41.31203816678685,43.21810476730409,44.54673968538841,46.992081784260776,49.30507170700058,50.37268217333898,50.21160701568899,51.7375940282704,49.84494150833447,50.114240894550676
Moscow, Russia,57.80366545351148,54.88892677625092,59.85557762453379,57.7117749373399,60.86902401871279,64.99410762177254,64.31800578485108,61.02851659661906,58.14901201299148,65.23663268467786,70.38351635216414,63.233795198583614,64.64764812227385,72.88992442613804,66.59919603274118,63.118916392856754,59.80831737529567,60.37230133683756,61.29279899113112,60.54796892715324,65.1195984551046,58.94054205912222,58.95973876258171
Saint Petersburg, Russia,67.5957734340611,60.00466848362759,57.74574965778299,63.26775609265534,65.7095574835233,69.3515361105778,75.4694726013206,81.97017043130681,82.7861318462149,72.95341999018368,74.11345431819093,69.78472291861512,69.42328669622862,70.36840545309158,77.90899771930874,71.30036560180733,72.11548710897432,76.34184628586667,71.21760242525586,74.06763814588788,70.56450027929957,77.17456799712407,68.94768890274233
Abakan, Russia,78.49876822014554,75.36725048490219,68.64119175856217,69.33068409794787,68.2090303446652,69.52139217324172,76.30451056736406,82.14879618306155,78.50534163201303,78.17607297948494,77.1447022185084,85.59769469681015,84.07199039764966,80.49589464754379,72.06250250970088,72.3012896393706,67.31396851893372,71.67441882880011,77.88804073832297,79.57469409346795,79.12547845586596,87.24040757879465,80.06874358454844
Novosibirsk, Russia,43.54467550022404,51.78849766473035,48.391418809081095,46.30741875796077,46.361092098995165,48.57103104760908,52.140271136654576,51.34215350585235,52.19537369140475,53.831087803081445,49.72303254234121,52.35148758019092,51.25216236837814,46.17140157416624,46.30053537050331,42.86176731161195,46.92941403330944,48.359254478007735,50.10373643126551,46.59765278380824,48.4689296880689,43.391814522596206,44.415569010228516
Yekaterinburg, Russia,52.32205643000674,54.87800861544565,58.6069304604228,59.01430386414489,61.66259151616556,65.04773322391402,65.6505755707277,62.008627149824335,64.23433255884433,66.06570734656013,60.44850944697667,65.8281167667123,72.48210156756228,74.4393430149851,66.95967553398884,73.63798512533309,71.51089582049418,69.33171381829412,61.48398129029124,53.68996671181245,50.031882793257,47.298595865067625,53.368497558606876
Samara, Russia,42.848976268684254,54.54913702193425,54.00955573199859,55.640550410546425,58.37942393876898,59.85300117729321,60.26750908350709,62.79702239783365,63.670756358711216,62.03989095463779,64.93367515071935,59.09772440201756,57.39584118557308,56.74790712167387,56.92417103196382,55.086172420532606,49.74884466639957,53.58791353382133,53.08110299989345,47.19929889752863,46.15636244694572,47.18383181121358,43.70595579405794
Omsk, Russia,29.34692808693056,45.94795810381796,43.57192162362901,42.05537972340815,40.296969975500815,38.64573575827218,37.99731939664574,37.31185316925124,39.48855768456625,42.219540890260745,43.107980056967854,41.76726700568572,40.4849304108908,42.05926358628311,47.60777630566144,49.33038422539966,48.49612551554093,41.84918929375855,39.32632084982193,34.740685267465764,32.33602970937618,30.23255576396299,29.933866648669174
Kazan, Russia,56.705187818128415,56.74341374215427,58.21090592177092,58.327797756807165,57.48766572951007,61.07653838949357,63.05150396154976,63.130612628291,64.1676813800679,59.51468433191954,59.02453661276301,61.83068263463418,66.28370404441422,67.11176481681471,68.22725931060577,65.59025671199166,59.10760646415434,55.21544575850504,51.60912649563891,51.80013912896478,51.91963906714528,52.16991068064347,57.839291574490986
Chelyabinsk, Russia,79.72725939067928,70.12540776100381,69.91487705194223,73.23130853611681,74.43581678631504,76.10239779623032,75.54342195881956,82.57601112010799,75.05986058401842,77.19138152190216,81.5665157252882,77.07953593134768,79.32164795634198,79.70220737196698,76.1497554303781,72.14290395537274,70.71455254848617,69.59060539863127,75.34816760920376,73.44805951643835,70.277818642019,74.33253529309353,81.32180457849286
Ufa, Russia,82.79447194182606,64.59166653935691,70.77254354799943,78.1826339482918,77.34803885913915,76.97429117581507,78.51426335675323,86.10313692978549,80.2759835483014,75.2162060309125,69.9732228592624,77.42384205858582,80.58016166813388,87.74054822044707,81.92988642939602,82.63859976225544,75.72606309169998,77.74898552990155,79.37196011402327,81.49052767143898,82.07646302287104,78.02791803435939,84.45036138066259
Volgograd, Russia,49.46282551518132,57.84121500736959,59.27858244928826,58.95605332063556,64.53634140565052,71.57606207696249,76.78149231942656,69.98149779688887,67.54377995417646,64.25984638647,62.05210140099972,61.41138468407706,59.70897402915052,63.26023651139293,63.256460416681456,56.88764064492595,58.77674367537552,57.21728573450646,51.950699390951065,49.4133317065502,53.571959028682734,53.65869789363509,50.45208202548495
Perm, Russia,37.84142633848911,48.11552254942273,50.27315012731817,48.64957101048755,46.09912117167584,39.79060649699613,39.80331401771997,39.71978035379087,42.70039049640928,39.77355665817961,36.80404660611544,36.71698426387953,36.420151257186845,34.935175092182085,34.44982728671931,35.020035813006466,34.17178404670998,34.124609667027514,35.99491456770908,39.619354180049626,40.843859800333554,38.64288771077582,38.59825486525889
Krasnoyarsk, Russia,45.69074990512528,44.43225211607623,44.21192422552482,42.23185375345377,40.98414524010093,45.52510089078317,45.91610821189438,43.68415304829479,45.0234095655596,40.50623037087976,43.96418589347515,45.89421580965272,51.05171742247648,53.3495743512088,54.09554030353996,50.06937284027248,49.6081059214072,46.170698047449214,46.52695579748934,49.88820434673247,49.86275196937803,49.7002238107732,46.60456490322779
Vladivostok, Russia,42.712560259008896,62.17497026453863,55.15873557508112,53.10939553511959,47.9166561665538,45.356768112896006,46.64573461660337,48.00822637955445,44.2043066227698,46.6059197389305,48.06420370355666,52.74249235250539,51.05166803349522,50.74439531446608,54.07811372783908,53.48916454134371,52.453861913107175,56.57225241253813,52.16520421101569,50.56436274975314,47.68049436541576,46.71461987112316,43.56681146418907
Tomsk, Russia,63.08962975429736,52.49480928243127,53.10104410716515,53.24853039087174,51.120880129441744,51.62123071476133,53.07989637522007,51.22968863922791,52.58847221813104,51.48293815567722,52.11187320796338,49.9525187769854,45.89431000525393,46.09870400004903,51.43132002026616,50.4558159601256,54.30928163538634,54.8580915110866,54.764981416161184,51.79899046089914,54.66712893515546,57.61093393259118,64.35142234938331
Tolyatti, Russia,26.450626525305697,45.63327122716578,44.49532493756991,43.832375053893045,40.495214511853504,36.52540517198852,35.62691560504896,31.49956069609969,35.05106605798053,33.82356797605726,33.731783120594145,32.893296100535046,32.31546354367957,32.83378132470812,35.58326103452642,33.404096543683785,29.40944514266396,31.30094186780523,32.09014943004946,32.853944863871206,32.19248230830208,28.28070327241822,26.979639055811813
Murmansk, Russia,16.97025023490835,14.523225620878288,14.04520620708651,14.033829860916295,15.147513658781484,15.197193491565676,16.51677603157173,17.426243720545898,15.945135665270884,17.44091451986995,15.532016671651936,15.783673596666034,15.369295849459558,14.241809266884962,13.47662674935606,13.29284996673777,13.62517700882788,14.754948558591256,15.886246683563954,17.637129525588644,18.726719428567712,18.62508691779194,17.309655239606517
Kaliningrad, Russia,37.530313348138726,48.93743907035212,48.82117144792841,53.94761393408075,56.44185562607682,57.868657080529,51.47564929311472,50.91477312102968,54.75868936758652,53.42110690202025,49.9209677825635,48.32365945462745,48.19296758179402,51.80039340204025,55.11890312793636,54.840410497526,54.596987815742,51.28076226868125,47.88769490220917,44.12275509996775,42.03743554321403,38.47670465046991,38.2809196151015
Arkhangelsk, Russia,30.562322553007338,50.522998191321086,53.37211365593134,51.38955567084019,53.76339650056632,48.737732290692776,51.49507471059162,50.4034474593004,51.07069678774063,45.16997314643875,40.93652410848757,40.16969504004411,40.91794791834935,40.95291121178371,39.486730609450085,34.897832561646055,31.30939560725701,28.282606985027467,27.950485439839824,30.108086471425427,31.370168523041382,32.94207836111157,31.173569004067485
Petrozavodsk, Russia,24.295433833785797,26.780144811283726,24.9111350602776,25.88480189692841,23.091451792961188,19.914777065891784,20.25989443495242,20.11984703941434,21.387851428744963,22.99679518069995,22.446653029752365,23.38876321290652,22.991369487272507,21.79171118910072,22.031608619182165,22.974637407272525,23.19667609692521,22.34722450127598,22.26798973831184,24.65358618595126,24.42512779548917,24.229700212710128,24.781342510461513
Vologda, Russia,25.60502905814323,24.89916136307625,26.136658650887377,25.928734315661696,25.51849958527764,24.92382595853165,27.3439950281711,28.80553723730327,27.45228947436479,27.64923173933241,26.79422915062999,25.75984784064674,24.75259304433253,24.31133934953827,27.336283728758943,24.49612411723895,25.29862904611579,23.625223809550235,24.65279653117559,27.86480709942338,28.08147308135864,26.663005573585774,26.117129639306096
Cherepovets, Russia,49.869112741245544,74.1588104047675,81.14149362748269,89.09108803130718,90.66690044693983,97.7503298290324,76.72148894890329,75.56204178458418,75.20982632130641,69.66229811915272,68.01999130639922,63.18494002286718,63.15126619959495,61.4465976044816,62.70781198382773,60.401106418551855,64.51478433549131,58.990120614844905,58.30113979547164,54.78645235567554,55.415710649026806,50.15410514626024,50.86649499607046
Pskov, Russia,58.75825976752447,52.94958825110338,58.36336016698039,55.97302279606465,55.03935171902054,54.60845700322145,56.65889582121903,60.0676498155966,62.47736695663148,71.4072350888678,71.00147012371859,75.0215874393603,71.40991419222166,68.97931133383754,67.1210068509196,62.16105390187264,63.96684534903209,65.15664648052258,61.83499930498063,58.725511886663725,54.05601236262532,59.55106714679453,59.93342496287496
Veliky Novgorod, Russia,26.625766390739013,44.04361089821968,43.9033001884391,43.11869950157871,43.54017007371602,44.21586233408533,41.63222061218529,41.28521022957293,39.97680170895658,37.41046317080906,37.41465141288329,33.679893445076,29.80223045882489,28.361316170819087,26.147379167822248,27.08721941923041,27.44574244528101,26.373911499157664,23.75066245232213,25.827593469918565,23.45349073270685,26.51348361205865,27.158281718553795
Tver, Russia,18.804021183037307,39.4267103740961,34.25687907055319,38.006175434178544,35.283711402390054,33.029944959323544,35.50638601939215,36.32531362487975,36.34267409900979,34.951476547732405,32.414993118275845,30.72575759971617,27.26875489032108,26.67903026081138,26.106132512770937,25.49232922811517,25.075241839195744,24.74252253967243,23.374041836435943,22.10884430012397,20.62919120809367,20.096691753910573,19.180101606698052
Smolensk, Russia,52.47025246728737,54.50401148558609,53.02956341081394,55.1787562948669,53.81046281448521,50.34593488010549,51.10981896434402,55.53819474706511,57.66331365682744,59.69305963732321,61.67579940490252,58.72274005728706,55.55863094445511,54.81492715675869,49.91432964876947,53.48086892725047,51.02214338477084,52.20970074609645,53.67543260131268,54.00505840173656,53.78191086848256,56.298244057691214,53.51965751663312
Yaroslavl, Russia,57.611832493724734,53.59934375515721,52.13722170776808,50.9755499708695,57.35675090625754,59.70263547498942,62.44768009599222,64.93659452576397,64.52829928454823,59.62096206758935,56.399807032367946,56.23405644029383,55.84672066050788,60.22333839799671,59.8614183550171,61.6248109309542,63.85761951248916,62.62423537144818,61.76922603339692,65.25153817024704,65.72129960992449,62.31617283524788,58.76406914359923
Ivanovo, Russia,57.051843680359774,95.4984467183094,82.33424611342953,78.03668077026283,74.79473552178338,73.75166931532362,64.45885742584794,64.488634415518,64.4968615178511,70.2763063612521,74.05408371460332,66.3490894090479,68.31864614784688,65.70690029838546,64.62034447648685,63.43204471638286,58.8306119248975,64.15716010489496,62.53597787773834,60.31032048562992,61.39853184049674,63.588764655951806,58.19288055396697
Vladimir, Russia,57.47159298812756,50.162903610496734,52.62821125917717,54.19732216414653,60.08482574661555,64.36321441490938,63.011610449269945,62.95820463798623,58.23553266805666,60.68242096648668,57.23740141420485,62.21430130447633,57.61904273835484,59.95193581758662,67.95332339883574,69.86037697441132,72.88999703249627,68.73235509085012,67.78410252935957,66.38822836290954,66.74414704351096,60.82536335289357,58.62102484789011
Ryazan, Russia,83.60029115463354,89.05458167343812,91.73070638443323,88.29702295231776,89.1844742084478,82.63470726598425,87.49605953107952,83.58804910753851,82.69213414097668,86.83936694847718,82.29810445463467,89.22111559081495,88.47148235738138,97.73578495261152,85.04957561061471,83.6659581286199,88.24593359042028,83.8634245155687,86.77922491658035,91.84352093771976,94.79326867464458,75.50859641092146,85.27229697772621
Tula, Russia,80.07094156162961,76.82417597325914,72.31205867973354,80.38250055220406,78.39221678320447,74.70799001224148,81.2477252102093,90.28701381477622,92.74646992872098,84.13260138777937,83.31735554739956,80.34005148578326,75.76778575749715,71.24262400947417,76.23565865266666,74.96499316945733,69.45209262095547,70.1384243197429,73.85336906753554,73.40524120531234,70.9049101839413,71.82974026744427,81.6723603928622
Kursk, Russia,58.62501564640967,51.346824819208976,54.99768020325414,51.33049365453883,52.62738545244189,52.73607854554093,51.039190542478856,54.93608721148759,53.49491852196906,60.28800696345113,62.3683462581424,66.84659762205122,65.73647967906811,60.226421181249336,65.38251655104429,64.79027290032575,63.26610623676788,58.41722849558408,55.39138703257252,53.07540049172088,53.22566891934135,57.73168671586581,59.797515959337865
Belgorod, Russia,87.63546789896361,76.3462310624673,80.30920496584773,81.57949107049767,82.21967819813187,73.43052890781105,76.36093085310257,80.9724214775084,89.53674863595316,84.4444714894201,87.30692353007046,82.8056041038602,82.16104568505942,88.35636304943958,82.79868569651694,78.84289351809994,76.27560982147506,73.05354093824832,68.41731727197117,72.23551093339414,80.02602825738623,83.23114324582725,89.38817725694288
Voronezh, Russia,83.47684405942243,67.25256329411489,65.9458021206438,66.35574796244748,63.425167481089645,71.32293449396342,79.23449552670193,72.9509825514781,79.67204459669443,79.80875291202275,87.39494892367568,88.24787910001156,88.43403389848875,93.86015781674868,97.38092322959383,87.4493122136982,89.35096641427506,84.70060487265621,87.31910345914385,85.95061287811228,96.50941184457686,94.91810712512576,85.14638094061088
Lipetsk, Russia,24.483230624362303,36.211405040490334,36.42689113327259,36.44561935645846,35.962363308027896,34.337345961292854,36.69265206396058,37.29513817836016,33.88673781715438,31.12928232542638,33.654949995566675,31.13264481387712,28.61879012812002,28.495877074953025,31.34963246798462,28.322818444273107,25.31108741444863,24.36514355737485,22.843591284307408,21.52831841387863,23.01137293902676,25.84080566598237,24.97289523684955
Tambov, Russia,41.03245625171706,49.20703666838272,42.73209737732569,40.51937309768455,44.45898303958453,45.084914486572565,43.06662762314567,38.44151951609231,42.62368700534252,42.97227418710494,39.759797836090215,36.76971343076195,40.35876619244024,44.00170551264097,44.2343934560472,43.380150955970485,41.90608949549233,46.67654186599382,50.88006966680305,51.192425993382585,48.95542585403736,45.89718923005041,41.8531053767514
Krasnodar, Russia,35.425106766803566,43.88632607496591,41.931139627709385,38.65745240868144,39.66364086631545,41.488442444007084,36.27460492431084,35.71124666022677,35.796173009424585,37.67821827575851,38.641248096920656,36.27748455853084,36.227963459442186,33.513193666838895,35.64933143496089,36.237525678330734,34.464933607629725,35.02500346831867,32.94008735275263,31.77135498706683,31.61365549437216,32.595076117311784,36.133608902139635
Astrakhan, Russia,32.730352040675136,54.96940147005303,53.1074968574133,50.1838715235554,53.12580138355139,52.61970899489172,49.824674469264586,51.6006027664715,45.87439133405244,46.08408544450365,49.97187091702537,44.45000580610406,46.62850890953727,44.33740637078007,39.54300045665354,40.33558831529198,38.14935567562915,39.258876925377386,40.55945916384034,39.72701872439545,38.93048126846762,36.202081468858864,33.38495908148864
Khabarovsk, Russia,69.93231377299144,62.24255938982731,61.53120222354132,66.66118100203616,73.84548022595752,68.29436499768595,67.85251772862219,68.81542465836299,74.31328349010164,71.51443837807267,70.96647504609844,80.23810086546143,78.39948097043734,79.64977476348281,80.28055202900326,78.31240664970237,72.59439989694728,73.19367714956176,72.3801372391452,75.67884646721122,75.21163428767154,77.87171285422552,71.33096004845126
Makhachkala, Russia,57.48215249819195,45.383008204345295,49.80376940080544,52.084751871570944,54.8772369975742,58.63413707886065,60.00694015772282,60.88657513883375,62.50720723538225,57.71092774066867,63.31740705145675,64.78016275296241,65.76778461350808,70.31331923628869,68.34001252729665,67.56783901107698,64.71605997905635,57.46462545968646,55.73171646907404,54.80008823999553,57.80337228403013,60.495512097256174,58.63179554815579
Stavropol, Russia,17.469134041703192,27.851350047105072,26.61438691362803,25.148855906300923,25.47100759219597,26.31187131095997,26.13326863437702,24.795056103422027,25.89642780557737,26.642946334234686,23.820394169878465,22.82506347025798,22.93516427996539,23.65479536983959,22.863286521639647,22.908039039482944,20.273057414585622,19.217318057452545,21.72557862202705,20.501178107893413,17.667090061476088,18.208405111727608,17.818516722537257
Vladikavkaz, Russia,18.55616511441456,24.07804974368124,25.33681266509021,23.8643610142897,21.600731655740493,21.745540846566183,22.40199511636625,21.232839787223188,20.16944469904256,20.84644855146288,22.149091624027093,19.638182923205555,18.51308049040282,17.82641577770234,18.66761358800623,18.03993984833492,17.542020241431096,17.821486184453526,18.34673331635241,19.849834165894016,19.67483631201736,19.05568982974159,18.927288416702854
Saratov, Russia,49.092488943359264,63.98894135903021,57.1113832417691,59.29680964028755,55.74387704366511,54.09156847975117,57.01116382621458,58.239898505491226,57.22445215523156,61.99194628702932,60.9003691626282,62.14241933964563,57.04109085453974,61.803973607157616,60.04158239359346,56.89149196165504,57.5227545713682,54.46772294815006,54.70292233988455,51.508923766863326,50.680419120241474,55.07005770452237,50.07433872222645
Orenburg, Russia,39.228510368971534,57.244858056321206,57.68689020686174,57.25903155378722,54.16493984512751,49.53636122294587,52.68413484929856,49.16852947762069,50.106874385704174,46.621463601575925,43.092370520722326,41.641934658819686,41.2573875306396,40.37444168557668,42.12861220322046,39.53639820130854,39.72184203621787,38.39503548444841,37.30886556847676,41.09383910026439,41.09677322892741,37.249545270398826,40.013080576350966
Saransk, Russia,33.12332871162548,77.33946829222786,67.94807922495089,62.337951133566186,60.548773523857705,54.4857436342707,49.84225291148928,46.29620063952996,45.20462481829709,43.99750079974424,46.21635666564186,44.61720415358074,45.212194956732674,43.39647226790908,37.395263794161096,38.42994256124234,34.08188641395304,36.06362341959885,38.43922127568831,34.40590379661078,36.84787394687415,35.42355610623597,33.78579528585799
Kirov, Russia,26.998369243802674,67.95067974717344,65.3701850167409,58.998133806561846,55.6523433536192,47.96692860474737,46.49506328309895,46.41222855766635,47.18530594161217,47.37711641581554,46.82330354311923,44.8491187822702,42.17639606686316,39.68623094856512,42.936800860033216,47.15186677411804,41.57261121733109,39.40469756395041,39.74798996332565,37.027642899171774,32.06594607458865,29.26593705001453,27.538336628678728
Izhevsk, Russia,45.78583121355763,76.29994858974031,77.37048882020315,78.06352042344076,79.84604665523231,85.94829688044145,84.31298013017553,84.73673438086345,84.89109525353517,75.35494184224893,73.29922077540527,72.81763213204522,66.68538190221675,71.49243758392878,67.48817306591586,67.49218511564895,59.4021912571056,55.8212225958189,50.70265395949082,51.28180831501262,48.84728191724112,47.749320291083095,46.701547837828784
Yoshkar-Ola, Russia,61.59055463777091,49.21344842818481,55.085923115423306,59.34804587775511,62.243217379167554,60.37448270889932,65.13997524486243,60.99821872483482,62.50488505286172,67.27002926314486,62.59453559894539,68.2844981719539,63.94731964978437,59.86907800111175,56.66773193805608,51.71322702155235,54.02022717594391,59.85212013330555,57.67547282368108,57.18570061983987,62.462836968467975,62.82581606026536,62.82236573052633
Cheboksary, Russia,69.7721875222638,36.03290104502843,39.65282898312771,38.93797640760784,39.97554934989315,40.1121915500084,39.80504875231484,34.252499485377655,35.932071319011435,38.16911127725672,43.254615561148576,44.864362854311175,47.96965085106335,51.65818776487789,57.68182695474536,53.06074503226737,55.03580706280166,59.69076412121443,66.00463762701837,58.54435348774762,61.69102803026066,68.68972370056505,71.16763127270909
Penza, Russia,25.966778161885376,61.04488129540029,62.903657608747736,55.0674209641652,53.71337714219372,47.84067190028989,50.8968672910943,48.365686534892845,49.837878623938,47.20160852152908,42.28575496811017,41.21869355921694,36.90369089591104,33.90032986598982,29.50912445566358,29.610824161103224,28.37554889862329,27.817314151172564,23.97778412054346,26.350053495526016,26.02094196697785,28.581942931460446,26.486113725123083
Ulyanovsk, Russia,16.413086292730927,36.14544464415787,35.9775234330518,33.99420270351027,31.746848608333124,31.002640275195976,30.116489312276915,26.737433663408435,24.12745335787136,25.48246307452775,25.09663625765581,26.676654110773825,28.55488997820068,26.68402478539808,25.295946839840514,24.050308792759825,22.90945491761085,22.55424158091392,20.03787102597099,17.307206846450136,18.168913159207,18.06945592016931,16.741348018585548
Tyumen, Russia,53.985767881438065,54.66514591803059,56.88456717815205,61.57933367481587,70.13875992990448,70.513130662903,70.73342644499303,70.42046471929648,66.0538952649537,66.5629614128312,64.54424379760688,65.13461048590882,67.58809106868979,66.98107986828565,65.86949226128327,62.883309544430745,67.26029885232627,74.50065500707856,66.98214108245345,68.76527176435005,64.01636539255071,61.32718018300978,55.06548323906683
Kemerovo, Russia,57.00508983299473,63.68248143793666,68.55094207646228,70.74764745319634,73.59064320964596,68.87338325301329,72.23813244442475,69.27297748317697,72.74295697004803,74.29262267078558,72.69219194012244,69.74111526731178,61.27363182689256,57.50958986623777,56.17819274642046,62.811372239836665,60.131968865414,60.69013601436443,59.12627829818653,57.59324156398707,58.86562073228626,54.47435988703992,58.145191629654626
Irkutsk, Russia,35.784171509183,34.32940318195148,31.962162917490502,30.783985137412326,30.36098888453092,28.614263881805005,29.518412367921133,30.22463129340088,33.39174021715145,34.82567934206213,32.109321864352644,35.53810071891645,31.581185528625312,34.00770692123187,34.62170786282779,30.825373411916004,30.02322621390705,30.1146920299882,29.74901726390797,30.51141965802275,34.72379000841097,34.51369204823988,36.49985493936666
Yakutsk, Russia,90.69297301274025,90.75708998296469,85.07888567036636,87.45026146988882,88.46873952980185,86.7638706927514,90.27899907100009,84.47793856097545,73.98941323108954,79.45750381289481,79.83990738822509,77.1351637028257,88.38508424168931,88.17271022848557,91.55401221349986,79.75224537508832,71.62666847425685,71.27736557916643,75.93441404479996,77.1712600516371,78.09952215663024,87.77538524132221,92.50683247299506
Blagoveshchensk, Russia,25.646948392477377,28.07766829389506,27.731557820922184,26.847639475906096,24.707513053118976,23.3515484370676,21.97122346669748,24.623617794821044,25.105995331004035,28.06554568816997,30.671411856176032,31.741193311085883,28.671971023835592,26.795772741656737,28.955958008395683,27.41722727265402,26.96732185164701,25.005879016304675,25.60260053724374,25.805744825664704,26.146372413020902,26.501736023993647,26.159887360326923
