City,Country,AirQuality,AirQuality_2001,AirQuality_2002,AirQuality_2003,AirQuality_2004,AirQuality_2005,AirQuality_2006,AirQuality_2007,AirQuality_2008,AirQuality_2009,AirQuality_2010,AirQuality_2011,AirQuality_2012,AirQuality_2013,AirQuality_2014,AirQuality_2015,AirQuality_2017,AirQuality_2018,AirQuality_2019,AirQuality_2020,AirQuality_2021,AirQuality_2022,AirQuality_2023
Braila, Romania,39.85906497036605,40.39625064350573,38.53149684514944,37.27369598073896,38.44852827345453,42.53221414101728,44.41207336131091,45.42140185240204,42.92193412425173,44.64410091362151,44.000603591484925,44.96678259793148,43.625857868946525,42.36541921431471,45.34514022843549,46.78269913039436,44.66102821866987,44.32916563120859,41.72526662633172,43.50279340508917,42.78092792111328,41.27558610907929,40.65624626977337
Vaslui, Romania,60.89161345085385,68.40408742268002,63.18796394537706,59.01113830537501,63.06318012601802,61.30615774365809,58.13318818624724,58.040654076,55.35016255624072,53.85833670562877,56.2866299028761,58.58928436042055,64.11105131035409,63.15636334811536,62.78151230336344,60.10599882915501,60.55097300455727,63.83465116273063,67.96886384598882,65.83013743438501,67.26504432408804,64.79841277689405,62.10944571987093
Ramnicu Valcea, Romania,55.072806983165776,87.28930771587535,78.44501311524968,82.26680644620104,78.88389380302254,75.75240367992933,71.22624701200654,70.1319493705831,68.16984547032054,68.85202419899198,62.05873696840766,60.135949477364,57.46311453089937,54.88021358861874,59.89758215154086,60.00028990940507,66.26285727833425,69.54579143670567,62.03169976821709,69.47718644783755,62.775894427098855,62.52451862087021,56.174263122829096
Miercurea Ciuc, Romania,60.72579436437964,83.4530559581783,83.72462963442587,86.66149347825639,93.24272259420258,93.3182890999807,96.6806346366213,81.56807388714853,84.70180587001835,90.04220256546421,90.09815233613487,97.90136085410197,75.66055462629623,71.45452622808486,69.90511848496672,73.15945562054179,69.83550089517553,73.56839258732103,69.89588587656134,68.10375499992577,70.23985347878714,67.57129848506236,61.940310251667235
Drobeta-Turnu Severin, Romania,18.197121948209805,40.21821006206813,38.95138999104015,35.493231367011965,37.38678669271526,33.98008432371917,35.226616446077685,34.953208868466845,34.84290584395131,37.01689445321535,40.74023230860579,36.17967424121118,32.55613889581462,30.286191457440577,27.87292340263708,25.891337282489506,24.661087062165915,22.80910893987553,21.10864945501833,18.860179051952205,18.82750907297776,18.76688087863488,18.561064387174003
Buzau, Romania,71.17926019628574,77.44409310093151,75.7658401854891,76.42424059533309,76.46707761458134,73.38425827861703,74.04636355383944,71.93983442433172,77.72587687031115,79.48425092886997,75.75005250243989,71.2102575866635,79.73174108376995,73.48401438306895,70.05825706172175,75.02985322870727,76.03005528277927,78.03161119972984,83.12621996106631,73.04327794159799,72.53762692338462,74.51843371092082,72.60284540021145
Giurgiu, Romania,78.51808956439972,57.44197957181896,57.39548009824391,52.77015733747749,47.912390308495965,45.17141612423542,51.32613193384199,55.24943211554965,55.97816455108739,59.960877068919245,52.64802929879035,53.91139185271297,57.01139282748476,56.86792200606532,57.02469558204168,60.49130994882809,65.83751152803191,62.13406887202152,64.18257236831923,70.53177343307149,74.19792830684052,74.21739543857474,80.08845135568771
Targu Jiu, Romania,38.83030775991945,41.30880347342944,38.65365214447652,38.72282459515744,37.56756197704665,32.90082923059849,31.848134543678352,33.557931151974444,34.93368993728467,31.97947321602202,32.48680180261518,35.89056973166713,37.50588462639603,38.70141963135959,38.60191462652664,34.48511280299491,36.90362626735047,40.32430416841745,38.75801033819719,40.993192202159065,39.72782238681025,39.03887413560567,39.606913915117836
Sfantu Gheorghe, Romania,66.5224772687586,75.8655376685849,71.39469529807936,68.26745000924971,70.87270747039659,76.94737761928069,71.44578119855093,66.97210990438656,66.20281854271067,69.74129026374193,66.58387513372165,62.74750395895812,67.54789916707712,62.29237415947735,63.51824176102436,58.00924930867591,59.43347857969578,64.86467426540001,67.38853724505661,70.44638602214182,68.51405276867358,68.94127430862731,67.85292681413378
Deva, Romania,54.043902662284495,87.25093558454593,89.68961484826865,73.89150561087996,78.16431186758314,79.45188209837714,82.21978836589331,71.37199403859549,71.8280225797285,68.80817982348745,68.64593769755291,72.64508900616305,70.81010340015526,73.38445132782186,77.24975433800343,70.42053572222011,74.2872535251776,66.14899265076458,73.15521343852782,65.62675365751943,60.15101194515602,55.96694863052287,55.124780715530186
Slatina, Romania,53.23438275063891,57.38977642484166,56.9963058384789,56.77744519969092,57.49923831728698,54.12001870426756,55.8615714684015,56.028950207945584,57.23075692802686,58.14090444364162,55.5475510681984,53.36944729621811,48.20790773934963,49.39188836768338,42.42401604271942,44.95327063580605,44.92414581506566,47.979199263253264,48.65832404377527,51.68487750616614,53.94624418376987,51.49001350879816,54.29907040565168
Slobozia, Romania,17.350678343967818,25.665679903684754,23.061843212109263,22.885986779143053,22.78100527052488,23.011381102951184,21.06962466156985,20.987378588830538,20.14441293153545,20.146463133987915,18.14844234513773,17.82379387665616,16.86820380921393,17.402114036895636,17.38533987837064,17.643206078361725,17.44671778813833,16.5513632005299,17.394521158114067,18.807268671631736,18.13576647016092,17.94519798849435,17.697691910847176
Cugir, Romania,63.303730772116054,85.99941107270561,88.83674858577145,83.59088412598219,79.79090786467815,77.93286386533002,73.80244546375867,67.88193902511384,69.64802724936276,69.02313741994284,70.84336848037526,65.7171428844632,66.3856459611735,63.91899134404567,64.18700076866146,69.19046881116734,68.40257198887389,63.040519096264205,58.61174424876079,64.08592786625042,61.98515685243648,66.29969619308038,64.56980538755838
Sannicolau Mare, Romania,77.91379444725347,73.34295063735429,74.40751810722162,77.65801001921703,82.48989482471744,89.70488114019452,89.6858545509684,91.5207247320901,96.84391233592235,77.69542294404133,82.9676700108353,81.89739510480184,84.95313901885108,93.11302749852442,90.04530293602762,86.46884463454083,89.8101537173755,84.75366004297076,81.29759013180738,76.15954185162457,82.4266628868832,77.7035495017041,79.47207033619854
Iernut, Romania,76.80788161781831,80.38492701019125,71.61956903779117,66.15972469776335,57.83753953167689,63.2017037010914,63.16310055886991,60.64448214256112,59.78638204143579,55.20407351596329,57.381286831710895,61.46633070530045,60.53700565766255,62.37910584159124,58.15672087151727,62.03490609104925,66.89810594356416,66.67065838478634,65.68202551225295,72.3040589898103,73.30373931740891,76.50576254337821,78.34403925017467
Bacau, Romania,51.72202856097077,67.0382493303534,67.71061402692617,63.87277889556948,59.68293972528582,57.703946765554015,56.04868222991233,54.561759302461965,52.09319225768975,58.03967029352754,52.93719939662649,55.0026001987096,58.62311167569624,54.51993120025363,56.79403456835699,50.279690218727616,51.11467352358067,54.73654474067108,56.42579610322388,55.368771737355154,58.97516050427086,53.43971866879478,52.75646913219018
Moscow, Russia,31.953214076495478,44.4843059917358,45.09914641533343,39.851707387710384,40.01642258133951,43.24166665291588,39.8077711104635,41.28550209327573,38.03657776892627,42.424704491617526,40.6600627611176,40.92130340182622,40.07852631670888,39.82015557518658,37.17214642994573,33.94711483893404,31.48662904746972,30.347984641480952,31.18753639978445,34.21470501419691,34.199603517543174,30.606749481659254,32.59227835802539
Saint Petersburg, Russia,55.45995130819489,44.22217913763442,43.73797914992357,39.489751303141865,43.138694411643215,41.67208763761965,45.41542544128594,47.65789445795114,50.29499996221189,50.76447127730482,45.84088354670367,46.97285319415154,50.20962745334438,48.90967062297449,51.15056744263818,53.48949349152698,54.19618841047846,56.340320937102646,60.82514645706042,59.10528533076743,58.30536845347161,57.028032984493954,56.56915033435879
Abakan, Russia,67.04871847348335,67.17747377050114,65.34308780150839,70.58479264015975,77.51396538967192,79.68644334406022,79.59317782788955,77.49728177636236,71.49414542088383,80.76126254033898,88.53080788802963,96.82332142072892,98.3560458952934,78.07419042626864,70.49448126803485,76.123495932388,71.62164414254374,72.5204446183234,75.16077195436421,78.73668969860873,75.26546631513543,67.80808071064347,68.38969284295301
Novosibirsk, Russia,43.358925990440255,37.64937753584079,39.09715954983107,39.00734616545246,41.4645701738913,37.55077378573817,36.73515838367776,31.98086619866864,30.94512064752169,35.09082981500701,38.32647970590409,35.37061780188096,36.81367995065615,35.62335590450164,39.37455140762205,38.79716149460722,35.616797898373854,33.9878259839815,36.39864492275566,40.6191624142,40.82579688484247,41.10583110741873,44.22610451024906
Yekaterinburg, Russia,29.987444490313578,27.76808505203565,29.675306664899413,30.76026556389031,28.30591297825549,31.013523020290936,32.23359140007648,35.10617299781067,35.05786452106832,36.52732174526141,39.37102951741321,40.28871317826097,43.6703406372821,41.02047127596239,37.458980114413706,32.61875592044939,35.038217375048205,35.32794060471824,32.56961710918241,31.33335686513111,31.76728114294207,30.336423594514255,30.58719338011985
Samara, Russia,40.444263759569616,49.26344009415357,50.3502001758667,48.57642520688378,50.76274799775195,50.61179434624672,51.02292493393415,44.46366799793132,42.92765765510984,44.41898769327015,43.50719428291064,43.48514233284675,49.24480632630557,49.17709816213639,46.48119327558821,43.960262050788806,42.545813725178064,43.53225896677695,42.544419159670525,37.30776203410701,41.30651382293046,41.6969511941465,41.25314903476101
Omsk, Russia,8.513399713398462,16.276865774028238,16.09780863716698,14.168035908286017,14.418646013892952,13.150618527661644,12.699058844873804,12.430729051431582,11.658003476254,10.956842826317688,10.02619259230383,9.36187968739416,9.899563598762814,9.782759562542086,9.422047687268693,8.923481618576481,8.410604506286873,8.26886247555485,7.661581476600264,7.74017857501458,8.084511052862466,8.360670926432347,8.683667707666432
Kazan, Russia,43.21641917605391,41.185356914695134,38.79204498287879,37.844077903078215,38.98116262764322,37.24748911892053,37.80946902375389,38.00105263060462,34.3417336861706,33.89377931748775,33.058443529697264,35.46588192081558,35.34910232920224,38.845648738950416,35.16236789925333,38.50307433394934,42.33145967044798,45.68628186833433,42.06866585525861,45.99485665624063,47.38379886327588,42.97375301094127,44.08074755957499
Chelyabinsk, Russia,13.368458672880196,17.16375835472996,17.90167727017349,18.2486638685106,19.231297230508947,19.04273832099929,18.807508643376195,19.80386754389428,18.44387663912428,17.53459396740713,15.873817922541829,14.496898830564962,14.253149942689973,14.748918542630507,13.720165448256438,13.330081134453938,13.475064879512548,14.8661697760883,13.931578105657003,14.388208947446952,13.76826271747464,12.696584776019156,13.6358278463378
Ufa, Russia,34.11271684398204,21.19739869138525,21.929211187989555,22.99537283825274,22.55649241872383,20.658413711343627,21.625517322723383,21.09072792274421,22.111678806564207,22.548492414183528,23.163189282712622,23.78204496608621,22.739600396242786,23.76415820220789,24.73566806825129,26.417078588069604,24.47978764959584,24.773763616276163,25.17388688134213,27.298566476449963,30.493737724846284,30.79183132978193,34.79497118086169
Volgograd, Russia,21.646240905286795,23.45926684674535,22.560216294533443,22.858902239691098,22.416575004088344,19.97787422424045,19.9833892714866,20.74183413831753,19.687831161369576,19.589613941399104,20.10732972383919,19.128110158820625,17.666873935695154,17.320168513320084,18.18818044818108,20.344623029622507,20.36379401964953,21.39688496042304,22.889840434191605,20.97878266016829,20.297049658119946,19.810180981008017,22.07916572339253
Perm, Russia,32.040705184214126,41.34886979685362,39.86301607485756,41.20325619556399,36.201159371652906,39.29240090963585,38.95795823620785,39.26491099995209,41.789970973678784,43.93605091158206,44.36095410114255,42.15055319622692,45.8480425344595,46.8092364199653,42.67228587462876,46.28612555292822,45.69506658597559,45.31168714357237,43.180989326525065,39.23702057061917,34.40058415415104,34.73283320693697,32.68151928789841
Krasnoyarsk, Russia,6.148308998312104,6.507653364654876,6.413614885832836,6.257272646006999,6.54295218177505,6.937054885071188,6.757746512319377,7.266893337502436,6.9767680959645855,7.314710292785874,7.463444566047782,6.947583436458174,6.746122827497121,7.0637555908870855,6.701832999835557,6.456752561515293,6.582158823606811,6.523475107219013,6.390955350655554,6.9214721075953145,6.528795770416321,6.625385295456415,6.271275178278346
Vladivostok, Russia,34.630708995835114,38.06387065371578,38.81539853198524,33.97102807083906,30.452716216377635,29.89625671563063,28.95241155195008,28.702087421843338,28.436235347500496,27.78942260042078,27.332186964275603,30.239270787726344,33.405100101518585,34.672154939149024,33.22952542409069,31.92239648209281,32.838206783713815,36.53730038956677,37.15369187346266,34.997182398284586,37.31690895251906,34.133138415867855,35.32332317575182
Tomsk, Russia,44.782719722541586,44.46196154862084,43.58679629828298,45.9181223985653,46.65344464998636,45.183183361276335,46.13903176671949,41.26725399289256,40.75671727016273,45.45774483137895,49.682347822345534,48.370733519320055,43.71340719530704,44.284063553284106,44.5498070587118,49.270699431465005,50.72043820914587,52.29830696209552,52.24576235554585,49.84408268427713,48.08130948282739,51.49610669520005,45.678374116992416
Tolyatti, Russia,30.983079138723415,35.85917630134841,35.50610373217343,34.69365619877265,35.251825222000456,34.75445738545066,33.25162817097464,35.49382984573883,32.02314726133862,33.14788497427747,32.02159268654687,34.72049263934658,34.621189859805334,36.41019325561674,36.20906277243012,33.990070051459526,35.833078068658125,37.1472218444659,33.66460311215325,33.47463177089072,32.18453647407158,30.01286817191995,31.602740721497884
Murmansk, Russia,58.481693759381564,60.54768150936528,60.44498797255,55.35216737984143,57.05569622071855,54.94648569798879,52.61036669542805,55.60385223161198,52.57893319876778,52.82483445449484,49.66445430239472,50.861694472207525,51.04698078773315,54.6553394616514,61.71359439976848,68.19681083194982,74.62913982277375,68.30115453561864,68.96074048955649,73.56547037397564,67.21114697569419,65.3922913244935,59.6513276345692
Kaliningrad, Russia,46.57903162324623,60.22358743857929,64.83568088855587,62.46026685715876,56.38890801271016,54.244085700927776,52.29859597098459,50.935236377311774,51.278452449614,45.448888066774224,48.8094217472122,43.14646816969782,41.65055880225879,38.01691393959093,38.19234080672769,38.91634888737614,42.4938755964435,45.38990791598276,46.07514816956358,48.18612462171156,49.40024871905853,48.96402509524494,47.51061225571116
Arkhangelsk, Russia,25.18049813186676,43.16136324486092,46.27810844226581,44.01196443831829,44.2590950822804,38.74794228139083,37.5699887919453,33.60421848319899,32.02316864706159,30.32284835145151,29.21127138686597,26.793878270245298,25.03461677783981,25.974757805643723,23.83874623509231,24.19158316897098,23.500069057901133,23.46798349975501,26.07329145685376,26.90844766013792,23.137976043372383,25.489504340605137,25.684108094504094
Petrozavodsk, Russia,58.9207398651747,60.129690061219925,61.38795070596922,62.738737208789,58.96180468185056,55.05688774999632,51.33641024806993,51.87343668457316,52.540759182471504,55.49602880682019,57.92880043526131,59.80778289957632,63.74669857463525,54.45741690513686,52.92021590036415,49.59526922490917,50.582861987160506,51.85156013664695,50.310585369707056,50.72430125609947,57.72437116742783,59.71440958523529,60.0991546624782
Vologda, Russia,61.02662355317717,63.68420200151819,68.2934852770427,74.17882809544376,77.04585083297616,81.8352786082013,84.45047601296609,84.99520401361039,81.59706544526522,86.62657824723709,80.81513606521143,81.64653300629786,75.9936913369212,69.52782564545072,68.1835542033615,66.75059136841058,74.33827675579116,76.55792012543702,75.03350491593643,69.84266849924452,63.869731227515466,55.43888905178424,62.24715602424071
Cherepovets, Russia,39.96295001410293,56.72732093441122,51.03570323025468,45.871903679546655,42.129174592977,41.55145635336848,43.27112347681824,39.848150307404985,37.86811784015024,41.409195524843234,43.360114643146055,41.42105645873414,42.05530518647061,38.46272900184355,39.80775775081318,42.803041392256354,43.67742910530129,42.59407644952712,44.05133997266207,39.44697513598079,40.25232730257322,37.3711389737712,40.762209014384986
Pskov, Russia,72.72700844334803,76.15199593551277,81.50281031563794,86.1539862113602,88.58137231446493,82.54242547423036,85.3167352271716,85.41923222026189,94.77922578439303,74.59494189077591,72.43822314070131,74.8319331906799,76.86961776673816,76.64684543315143,84.39764421543723,86.63469145864619,93.02274095426566,92.74119839818908,92.3323847255956,94.99476254993915,75.3891272353296,75.62468359382086,74.18154861221498
Veliky Novgorod, Russia,69.46335986101907,74.69326514639275,76.48371350326106,80.97947678155136,81.08433328457936,79.35810628691208,78.66501036054427,82.33377626926264,81.23262914998847,75.24560127037414,77.57639896895223,68.29487261378789,65.26007856734496,65.17713313334048,59.91112863049052,60.32340361721114,59.705170752865904,64.62766316388135,58.56615112768124,66.51011935106582,67.38961257869094,63.78934459800488,70.85262705823945
Tver, Russia,52.61087752052131,58.74707570595507,63.36388415882568,65.53971735386854,67.9755411312403,66.36585003976444,59.43456342369762,54.171104805366255,47.9477940182148,48.8726624720939,44.22002528587165,44.78058996130024,40.72181693720717,42.5815046072443,46.46660858350139,49.09505928851382,49.92587008199825,46.67245552132982,45.96901123881469,48.72562315436835,54.1676593080585,56.005454296842935,53.66309507093174
Smolensk, Russia,35.915691556029124,48.2247330217456,42.91880876808681,45.62250554325933,46.12630691699975,47.104498391297774,49.45949287043044,47.92483997383272,47.441390653795125,48.32779070005853,43.61972924251778,40.22225171098078,38.14669822456917,37.578097377973855,38.69788102972417,37.143984131529855,35.46917475258303,38.14208076477171,37.02898968456658,36.41242684864565,37.758112705378885,38.4414129438211,36.634005387149706
Yaroslavl, Russia,13.825294450405242,16.432769642640725,15.382504546979767,15.280621272652713,15.876324612551413,15.342870744144255,17.018500455504793,17.79924399955882,18.323720929202903,18.10546143020672,17.120971117152713,16.64198316526386,17.091913330357695,17.66929238391798,18.577434186525146,18.27282918804346,16.37930883045662,15.511231427162876,15.50324438599847,17.21054098908006,16.771749999536183,15.164943068905815,14.101800339413346
Ivanovo, Russia,29.565177493197428,37.63262722547899,35.4846236410489,32.414219788041834,33.894684932184,31.908328816047803,34.85862417081255,37.488321457431375,38.45844591229906,35.57712970416913,35.50258080271896,35.72058746320823,35.170191024304955,37.21418222362745,34.896985028044504,30.89998897238404,31.145362830908187,28.02400783205784,29.6627352082276,29.384519430984263,31.27887342149648,31.665898282796764,30.156481043061376
Vladimir, Russia,24.246917908383768,37.96365482469757,36.116142344679695,34.70498246086124,32.33545686486844,31.07880525444335,33.37488596296383,32.65350167629035,32.29284361773575,29.581733658710743,28.02415685703625,27.2029786250568,29.01575705677532,30.425293272583207,30.311654825604684,28.85408476660504,25.909246730125645,27.05315472593848,25.708022766090096,25.11772084083625,25.20945600456792,25.20650367873482,24.731856266551443
Ryazan, Russia,39.40425804718631,63.92689941286866,57.13635593391823,50.64977204953948,52.7265371845555,45.71778748612204,45.822779598168,48.62377258900596,53.12333312302296,50.74533669595829,50.35268365194321,46.497107338813365,48.95490696178031,49.15770706762239,52.42867861989775,45.96328770850434,44.07886398854548,46.15978138414109,46.47946683642143,44.65897896929028,45.665411234398206,45.87670329684945,40.19234320813004
Tula, Russia,45.39229739542474,32.52507937915389,32.53808846372306,33.96240768192973,35.09963873484199,37.514852888925176,37.64211746829328,39.98004580252492,38.49542233548386,40.97833216871306,45.43960842168534,45.10663868143127,42.549879187697286,41.254312068111865,37.29469210044059,33.06082215465341,33.10825290063158,36.268646486626864,38.21528213090036,38.52388828695531,41.38944898275735,41.92669221790685,46.30014334333324
Kursk, Russia,57.02783895474163,75.22309805365924,76.11234975400079,76.82935229392886,78.33724687876231,75.47839164732964,73.00281255355928,69.27211753032617,71.24736192869136,69.86386298986325,69.01540014780328,74.75306233363162,78.6099622596965,69.14699623559567,63.12162506142989,67.49827006414237,65.29431069095799,62.96134953566805,67.84607568336234,59.51728650514293,61.73030152240002,58.64770091651094,58.16839573383647
Belgorod, Russia,63.95513412955764,73.48983938856502,76.38729011514371,79.74739605312345,72.06408031364208,70.89793306270263,72.17780114764258,77.1870485409723,74.80485753806833,77.37948158627297,70.87829861705629,72.26928183654384,75.16422723170992,70.98400432322106,76.91929173726555,75.53106563327924,79.06011866922769,80.92727720859062,80.65763424668125,76.60461857795764,76.2503243455293,69.25915964155189,65.2342368121488
Voronezh, Russia,65.70934157807436,41.32464944679121,42.7504930340236,45.4264591760734,47.1170424727144,49.34004361994835,48.776513563873245,50.37705876990477,50.675736149066914,48.08528276532593,47.48060577036302,48.464874126385794,54.91759231368255,61.64923175229975,66.2252151791096,69.45404911872261,73.01935382026669,73.8060453401,75.30105481286552,71.84373764420275,67.77650967103469,60.13191184838522,67.02352840963584
Lipetsk, Russia,27.158655328046773,37.55607202210216,40.33877001024685,40.11896044019469,42.049603589295245,41.566805638079686,41.67829405020464,39.41570762980392,36.10428664677522,36.567647464284,37.76459723751693,35.95495671614171,39.0926536255762,37.87533514448389,37.73942502978792,36.84875785767878,35.508653661680555,34.61299207004964,33.7703671741571,35.152329024849216,32.77389375439594,29.72411002889172,27.70182843460771
Tambov, Russia,60.111846207535166,66.89846325723963,74.54282028064084,75.05545816781186,75.1165658449624,74.49560521714146,75.68808926715543,76.06937217034775,71.73431131030624,71.04649035715724,69.79889529887502,67.59255484841131,72.1985838156007,71.8106160262142,69.68529727121226,74.39772089002834,71.99973191171657,66.11570897823566,65.14735039361297,64.3754943469191,66.72686950411178,60.105229143019145,61.31408313168587
Krasnodar, Russia,48.677974601797686,43.72510000677893,43.20031738544067,47.21439954369113,49.18130468592334,45.964134912001015,46.64554724418198,45.46167100191786,48.24785231259293,46.868727221827385,49.40053683693452,49.86590561415479,47.14455022354708,50.30805458435746,56.83974027734796,60.78745027560922,57.5422473563965,56.87482746962166,58.39393686993752,55.11865225770893,56.09927969855463,52.98351779380059,49.65153409383364
Astrakhan, Russia,74.87001682613497,53.157658889186095,51.59447486169921,53.54732964990807,54.810570403996046,52.13624126184195,52.563036129734456,57.61443709125931,64.06290797045754,63.81473593894439,65.93015147198328,69.36460900660676,65.69533947431779,66.98102950048825,72.80243815292582,77.8352096049182,76.12797477050616,79.35975694451801,81.68455826661176,82.50651558817123,91.05941165488753,95.97027622807936,76.36741716265767
Khabarovsk, Russia,74.63610320018178,63.7521017946897,57.60441184978956,57.1600765104799,55.83418604762706,55.24296392340136,54.42995731485654,57.536496706512565,53.567555046971776,56.68347205910464,56.25524353207105,54.52110996326996,55.28608431514035,53.54237320860751,60.32466241578629,54.19314215398915,55.85401977584863,60.67468534162365,65.51992578664799,68.21260709348776,74.09671357587568,75.93592495814386,76.12882526418542
Makhachkala, Russia,75.48439057408562,68.52025374421119,63.11480231519912,63.5763223510874,61.46674714076039,60.884779921187466,59.98681405533155,64.67236995558248,71.20850290263455,71.48968746782742,76.51050863096769,80.71524099984198,77.77697848446135,79.42188933992361,76.5285170181936,77.1343128166764,81.29393309085508,78.39866623075399,74.20117360349127,71.39818579844471,77.07870961149654,78.09045409672562,76.99407838556733
Stavropol, Russia,54.43830071126536,84.78587204653742,85.1534267974874,74.41003326858285,82.98406773943582,77.59298493782417,82.48024818554234,74.31905808231028,69.8520678669669,67.31345813285203,71.09370171761664,71.13611807966105,67.84482336672535,67.31080233585585,66.46827138966083,63.70220403510123,63.91978274450999,58.37524905429679,64.07796634320266,61.610796025005264,60.72246576601912,57.16146044028745,55.52706672549067
Vladikavkaz, Russia,23.076626347445988,49.77026759298129,45.9378904879061,40.6953723762719,39.91883177596138,39.212726695305335,36.70664006096062,35.021361527929514,36.47640551349974,33.89722061726971,30.766488671325103,34.438885493459686,33.61069546869087,29.981726293394136,26.263080742796927,23.819426456168703,25.13208225850813,25.964827084906435,23.94525293429953,25.033036739295657,24.452134203011497,25.98464345406772,23.53815887439491
Saratov, Russia,20.351440667722734,26.935931299253145,24.80583328658403,21.732975985323225,22.39048257795629,20.574077962379928,18.36912864421828,16.952025741503995,16.864099338572196,17.2377402700819,18.47697554014369,20.30147442960816,22.69613275706772,22.62725027453142,21.84359044658801,22.88950323188288,22.85678807828532,25.62179403457403,27.501317218117315,24.78717361165401,24.524249221764503,22.09775981970206,20.75846948107719
Orenburg, Russia,16.786029439370413,28.036906151616844,26.994300566365613,29.15249803651935,31.5953484757388,27.831757615688545,29.00751050713573,27.296325041206305,26.096408726198533,22.864070155559727,21.27311542278982,20.09596397927472,20.15065688751676,19.57831416288192,21.15360649833092,23.42871677997832,22.704880182601965,21.245022426773502,19.033435837482788,17.134951432935463,15.600260428631822,16.027882121615253,17.121750028157823
Saransk, Russia,68.04686375679896,56.16010262312791,54.08864112524188,55.8844884406098,59.27216032883853,63.51878636893167,66.5367840729171,65.81047128557995,66.94294960153492,63.58927705548004,58.16429830279111,56.28444439511837,59.321064028668864,59.72774241817455,59.25636299217455,60.045939827761615,60.56836620928332,68.17570767153495,73.97926640161172,75.11665856792382,74.70421238739328,69.94776857990081,69.40780103193494
Kirov, Russia,57.00363076206374,72.73784430999993,71.9461085527895,67.26380139182403,57.89142834457632,53.67330595472352,51.81917795513778,46.314708485397816,50.43855588550167,48.49304314558677,52.658123511761865,51.4035509608168,46.48798840588232,42.975011975803625,40.14397208419659,45.84818816074692,46.89333255581723,48.07563433435683,46.48186669060394,46.62508134552476,48.146830372611234,55.01226238748944,58.143703377305016
Izhevsk, Russia,28.21628750035228,36.59587188677976,34.11349667021674,34.58837705577775,37.263532117957446,39.17751500719504,42.24247168994295,39.21798954922353,35.64291425431206,32.94035677202702,34.747720970406775,38.30358542279551,34.80679052463954,32.29024728024751,33.30118130530833,33.634802760985,36.51441879220147,32.22187141296094,29.98502150492733,29.05312305636765,28.465207468120383,31.713730895184508,28.780613250359327
Yoshkar-Ola, Russia,64.68517660768286,81.65719298380193,78.55695885410508,80.52817259320747,85.61248952001009,85.93838400184327,85.17629139427164,83.54681185449432,90.49407528958726,80.04436470259756,85.7634241016956,87.90393363777534,84.02122911029588,87.03226526747507,81.9694500477253,79.78250825650375,73.32643841802681,81.8147875582767,78.61617387938063,84.77979706485904,76.55332818822885,71.78950012331208,65.97888013983652
Cheboksary, Russia,54.29269084122082,45.02621589256308,43.43382712425376,39.690195395925166,39.357471582757576,39.8378947401542,40.12499757235253,42.66760846332093,45.47160365771504,42.99063008528262,40.72403227188263,44.88509379125477,46.115166022749655,47.02996247534225,50.64955338971766,47.18893074491057,48.230961823230125,53.21994476168239,53.89890594047429,57.387222275594375,51.92068466894979,52.767173435132165,55.378544658045236
Penza, Russia,38.622025936911875,36.28954454992537,38.75398243006384,36.29943974522119,36.09928139561068,32.87662234322041,34.484231969431164,35.27755500782163,36.04007955948935,37.00938015512895,35.08553571087111,32.90184693707439,36.26070753254597,38.42049237910779,40.64441798010583,39.68269494576388,39.70296630022604,42.174260137427325,42.34461244050439,39.647674317844505,39.38900712243245,39.28585067661337,39.39446645565011
Ulyanovsk, Russia,46.96380124018515,61.67795083266408,54.9506874625041,58.59275040756098,62.570260282154,59.56315558727241,57.944931354286446,57.4984059261212,61.3127338670506,61.68248496040228,56.64383659520132,59.6980739960776,57.43113940758671,60.500567504787135,55.19296413737595,52.71953129740802,51.67837841956205,46.01659025190505,47.57922146180061,47.02278954478198,49.20863532157208,47.26677155983456,47.90307726498885
Tyumen, Russia,44.323052163270845,67.14445078890216,70.54287229613716,68.85204625954172,62.69619999066901,64.16932651540823,59.31058653200655,56.16310633557553,57.0596068962858,51.85992202984727,53.69704664176539,54.02092930900899,54.33734506702829,52.71991312050926,54.59662676128031,49.27194269000124,49.820894632481576,46.90696522669024,44.8239801463796,45.15389052860771,44.92765913316671,47.80700584996084,45.209513206536265
Kemerovo, Russia,22.629226873396146,41.85848795290523,47.2737188008365,42.126281454949606,42.69224398729219,40.30216988502699,39.99371511622807,38.85167994987768,37.977481683119215,37.36930775120595,39.62725541430068,38.7469045867175,40.08166839584482,41.24281019571597,38.08501110560414,38.09816437073504,36.55944545222795,31.745661729513724,30.067651345939645,27.58593212096688,26.440902095357217,25.432445711366668,23.08181141086407
Irkutsk, Russia,43.6517115098735,59.68643561452249,58.92313709812696,60.25979541182815,61.76014482690884,60.0317686621482,63.14306276814948,68.35779463773586,69.47858720659222,65.62552241056981,63.47514224301312,54.20263399332097,49.44276469500023,50.73203723744256,45.93455324593141,41.60851982949028,40.57116436691815,43.430713296818986,44.058340283967816,44.03214512514385,45.24132894556835,45.41018802238019,44.52474574007097
